Chatting 97,11.0,14.0,2.369747899159664,0.0,1.0,9.0,2.5384615384615383,0.0,0.0,8.0,2.2635658914728682,0.0,11.0,9.0,5.95,0.0,0.0,5.0,1.4396551724137931,0.0,
Chatting 98,14.0,13.0,2.764705882352941,0.0,0.0,6.0,1.4807692307692308,0.0,1.0,14.0,4.131782945736434,0.0,0.0,5.0,1.3,0.0,0.0,3.0,1.1810344827586208,0.0,
Chatting 99,73.0,46.0,9.193277310924369,0.0,4.0,29.0,7.923076923076923,0.0,1.0,30.0,8.178294573643411,0.0,12.0,23.0,9.475,0.0,21.0,33.0,13.663793103448276,0.0,
Chatting 100,14.0,15.0,3.1512605042016806,0.0,3.0,9.0,3.0961538461538463,0.0,1.0,12.0,3.9069767441860463,0.0,0.0,11.0,2.975,0.0,4.0,7.0,3.2586206896551726,0.0,
Chatting 101,22.0,15.0,3.8907563025210083,0.0,0.0,8.0,2.0961538461538463,0.0,0.0,14.0,3.7286821705426356,0.0,0.0,8.0,2.3,0.0,4.0,12.0,4.413793103448276,0.0,
Chatting 102,97.0,48.0,11.117647058823529,0.0,2.0,20.0,5.288461538461538,0.0,0.0,12.0,3.3255813953488373,0.0,34.0,25.0,15.525,0.0,27.0,52.0,19.689655172413794,0.0,
Chatting 103,20.0,41.0,4.19327731092437,0.0,8.0,40.0,11.326923076923077,0.0,2.0,27.0,7.875968992248062,0.0,31.0,31.0,16.225,0.0,0.0,18.0,4.818965517241379,0.0,
Chatting 104,0.0,1.0,0.08403361344537816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21551724137931033,0.0,
Chatting 105,2.0,3.0,0.8487394957983193,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,2.0,0.7286821705426356,0.0,0.0,2.0,0.45,0.0,0.0,2.0,0.7844827586206896,0.0,
Chatting 106,1.0,2.0,0.7142857142857143,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,2.0,0.7286821705426356,0.0,0.0,2.0,0.45,0.0,0.0,1.0,0.5689655172413793,0.0,
Chatting 107,2.0,3.0,0.8487394957983193,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,2.0,0.7286821705426356,0.0,0.0,2.0,0.45,0.0,0.0,2.0,0.7844827586206896,0.0,
Chatting 108,4.0,12.0,1.7983193277310925,0.0,1.0,8.0,2.3076923076923075,0.0,0.0,7.0,2.2868217054263567,0.0,1.0,8.0,2.775,0.0,0.0,4.0,1.4655172413793103,0.0,
Chatting 109,21.0,21.0,3.966386554621849,0.0,0.0,3.0,0.8269230769230769,0.0,0.0,17.0,4.651162790697675,0.0,4.0,10.0,3.925,0.0,0.0,8.0,2.456896551724138,0.0,
Chatting 110,195.0,101.0,20.747899159663866,0.0,35.0,93.0,28.25,0.0,7.0,63.0,17.8062015503876,0.0,213.0,70.0,68.35,0.0,66.0,69.0,31.75,0.0,
Chatting 111,0.0,3.0,0.5378151260504201,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,1.0,0.4496124031007752,0.0,0.0,1.0,0.225,0.0,0.0,3.0,1.0517241379310345,0.0,
Chatting 112,0.0,8.0,0.8739495798319328,0.0,1.0,5.0,1.6153846153846154,0.0,0.0,4.0,1.2713178294573644,0.0,0.0,7.0,1.95,0.0,2.0,4.0,1.7327586206896552,0.0,
Chatting 113,19.0,18.0,3.563025210084034,0.0,1.0,5.0,1.3269230769230769,0.0,0.0,15.0,3.9302325581395348,0.0,7.0,8.0,4.525,0.0,1.0,7.0,2.353448275862069,0.0,
Chatting 114,11.0,20.0,2.5546218487394956,0.0,4.0,19.0,6.019230769230769,0.0,4.0,16.0,5.736434108527132,0.0,0.0,12.0,3.225,0.0,0.0,8.0,2.2758620689655173,0.0,
Chatting 115,2.0,5.0,0.9831932773109243,0.0,0.0,1.0,0.23076923076923078,0.0,0.0,1.0,0.4496124031007752,0.0,0.0,1.0,0.225,0.0,0.0,5.0,1.5172413793103448,0.0,
Chatting 116,18.0,12.0,3.2436974789915967,0.0,1.0,7.0,2.0961538461538463,0.0,1.0,12.0,3.689922480620155,0.0,2.0,7.0,2.625,0.0,3.0,5.0,2.4224137931034484,0.0,
