Mtest4,false,1527501600658
SoundWindow1,62.405257587666824,1527501873866
Mtest3,true,1527501874537
SoundCenter0,70.7311281577943,1527501876174
SoundCenter1,72.20168143451991,1527501876176
SoundCenter2,66.09453889860133,1527501876177
sensor0_Temperature,26.48,1527501876266
sensor0_Humidity,43.37600140415982,1527501876266
sensor0_Brightness,67.0,1527501876267
sensor1_Temperature,24.25,1527501876267
sensor1_Humidity,44.36256044896643,1527501876268
sensor1_Brightness,53.0,1527501876268
SoundWall0,70.78544993206728,1527501876922
SoundWall1,72.3249853604677,1527501876931
SoundWall2,71.14907741441333,1527501876944
SoundC,68.61682354019833,1527501879209
SoundC,68.61682354019833,1527501879209
Present,111,1527501879213
Present,111,1527501879213
Mtest8,true,1527501881811
sensor0_Temperature,26.48,1527501882565
sensor0_Humidity,43.37600140415982,1527501882565
sensor0_Brightness,67.0,1527501882566
sensor1_Temperature,24.25,1527501882568
sensor1_Humidity,44.36256044896643,1527501882568
sensor1_Brightness,53.0,1527501882568
Mtest1,true,1527501882935
SoundWindow0,71.99428689907604,1527501883864
SoundWindow1,63.61706775314557,1527501883868
SoundCenter0,71.23559837944202,1527501886174
SoundCenter1,72.62775436881593,1527501886176
SoundCenter2,66.71625883430293,1527501886177
SoundWall0,71.91677880075282,1527501886922
SoundWall1,73.37426409830094,1527501886931
SoundWall2,72.20164808346385,1527501886942
Mtest6,true,1527501887703
sensor0_Temperature,26.48,1527501888858
sensor0_Humidity,43.37600140415982,1527501888858
sensor0_Brightness,67.0,1527501888859
sensor1_Temperature,24.25,1527501888859
sensor1_Humidity,44.36256044896643,1527501888860
sensor1_Brightness,53.0,1527501888861
SoundC,70.5390318503356,1527501889216
SoundC,70.5390318503356,1527501889216
Present,146,1527501889219
Present,146,1527501889219
seat2BOccupied,true,1527501889284
totalSeatCount,7,1527501889284
Mtest5,true,1527501891636
SoundWindow0,71.74769327506502,1527501893864
SoundWindow1,63.59695837579972,1527501893867
seat2BOccupied,false,1527501894176
totalSeatCount,6,1527501894176
sensor0_Temperature,26.48,1527501895171
sensor0_Humidity,43.37600140415982,1527501895172
sensor0_Brightness,67.0,1527501895172
sensor1_Temperature,24.25,1527501895173
sensor1_Humidity,44.36256044896643,1527501895173
sensor1_Brightness,53.0,1527501895173
tiltTest_Pitch,5.31,1527501895176
tiltTest_Roll,-0.64,1527501895176
SoundCenter0,71.68876245914952,1527501896177
SoundCenter1,72.97453376564349,1527501896178
SoundCenter2,67.62250103947461,1527501896178
SoundWall0,71.89732683983904,1527501896922
SoundWall1,73.29841892095534,1527501896930
SoundWall2,72.66197736419403,1527501896944
SoundC,71.42349921662418,1527501899224
SoundC,71.42349921662418,1527501899224
Present,160,1527501899227
Present,160,1527501899227
sensor0_Temperature,26.48,1527501901471
sensor0_Humidity,43.37600140415982,1527501901472
sensor0_Brightness,67.0,1527501901474
sensor1_Temperature,24.25,1527501901475
sensor1_Humidity,44.36256044896643,1527501901476
sensor1_Brightness,53.0,1527501901477
SoundWindow0,72.3925341073481,1527501903864
SoundWindow1,63.76806989098773,1527501905378
SoundCenter0,70.94842652712623,1527501906174
SoundCenter1,72.85261313678376,1527501906177
SoundCenter2,68.13227301600797,1527501906177
SoundWall0,71.27513366359467,1527501906922
SoundWall1,72.59902086300932,1527501906931
SoundWall2,72.02559997161619,1527501906944
sensor0_Temperature,26.48,1527501907767
sensor0_Humidity,43.37600140415982,1527501907767
sensor0_Brightness,67.0,1527501907768
sensor1_Temperature,24.25,1527501907769
sensor1_Humidity,44.36256044896643,1527501907769
sensor1_Brightness,53.0,1527501907769
tiltAircon1_Pitch,-154.47,1527501908176
tiltAircon1_Roll,177.68,1527501908176
SoundC,70.987085069563,1527501909232
SoundC,70.987085069563,1527501909232
Present,152,1527501909235
Present,152,1527501909235
Mtest3,false,1527501911176
SoundWindow0,72.82729593191299,1527501913864
sensor0_Temperature,26.48,1527501914092
sensor0_Humidity,43.37600140415982,1527501914093
sensor0_Brightness,67.0,1527501914094
sensor1_Temperature,24.25,1527501914095
sensor1_Humidity,44.36256044896643,1527501914097
sensor1_Brightness,53.0,1527501914098
SoundWindow1,63.61987123903794,1527501915920
SoundCenter0,69.15441579518956,1527501916174
SoundCenter1,72.0533066497008,1527501916176
SoundCenter2,66.91780020611455,1527501916177
SoundWall0,70.93676273516165,1527501916922
SoundWall1,72.27792846445844,1527501916930
SoundWall2,71.68073239017521,1527501916944
Mtest8,true,1527501917176
SoundC,69.60540278108363,1527501919238
SoundC,69.60540278108363,1527501919238
Present,156,1527501919241
Present,156,1527501919241
Aircon1Power,On,1527501919250
Mtest1,false,1527501919450
sensor0_Temperature,26.48,1527501920387
sensor0_Humidity,43.37600140415982,1527501920388
sensor0_Brightness,67.0,1527501920388
sensor1_Temperature,24.25,1527501920389
sensor1_Humidity,44.36256044896643,1527501920389
sensor1_Brightness,53.0,1527501920389
tiltAircon0_Pitch,-149.94,1527501920450
tiltAircon0_Roll,178.33,1527501920450
SoundWindow0,72.70994756139821,1527501923865
SoundWindow1,62.764229822011075,1527501923865
Mtest6,false,1527501924450
SoundCenter0,68.99389860600215,1527501926174
SoundCenter1,71.86659033347571,1527501926177
SoundCenter2,66.78256633258326,1527501926177
sensor0_Temperature,26.48,1527501926688
sensor0_Humidity,43.37600140415982,1527501926689
sensor0_Brightness,67.0,1527501926691
sensor1_Temperature,24.25,1527501926692
sensor1_Humidity,44.36256044896643,1527501926693
sensor1_Brightness,53.0,1527501926694
SoundWall0,70.89240080802531,1527501926922
SoundWall1,72.44944473156524,1527501926930
SoundWall2,71.87204043851484,1527501926944
SoundC,69.11838317407611,1527501929244
SoundC,69.11838317407611,1527501929244
Present,160,1527501929247
Present,160,1527501929247
Mtest5,false,1527501931450
sensor0_Temperature,26.48,1527501932991
sensor0_Humidity,43.37600140415982,1527501932992
sensor0_Brightness,67.0,1527501932993
sensor1_Temperature,24.25,1527501932994
sensor1_Humidity,44.36256044896643,1527501932994
sensor1_Brightness,53.0,1527501932994
SoundWindow0,72.88092952508242,1527501933865
SoundWindow1,62.08407520160647,1527501933865
SoundCenter0,68.62480065015697,1527501936174
SoundCenter1,71.29173649391625,1527501936177
SoundCenter2,66.06727869967341,1527501936178
SoundWall0,70.27354501242714,1527501936922
SoundWall1,71.63947016511165,1527501936930
SoundWall2,71.36158585934746,1527501936944
SoundC,72.26372429269907,1527501939251
SoundC,72.26372429269907,1527501939251
Present,163,1527501939253
Present,163,1527501939253
sensor0_Temperature,26.48,1527501939294
sensor0_Humidity,43.37600140415982,1527501939295
sensor0_Brightness,67.0,1527501939297
sensor1_Temperature,24.25,1527501939298
sensor1_Humidity,44.36256044896643,1527501939299
sensor1_Brightness,53.0,1527501939301
SoundWindow0,72.42086083759864,1527501943865
SoundWindow1,61.140018855663236,1527501943865
sensor0_Temperature,26.48,1527501945587
sensor0_Humidity,43.37600140415982,1527501945587
sensor0_Brightness,67.0,1527501945588
sensor1_Temperature,24.25,1527501945588
sensor1_Humidity,44.36256044896643,1527501945589
sensor1_Brightness,53.0,1527501945589
SoundCenter0,68.66823702368444,1527501946174
SoundCenter1,71.09516549369985,1527501946177
SoundCenter2,65.87931274461546,1527501946178
SoundWall0,70.17017932997689,1527501946922
SoundWall1,71.4292198227471,1527501946930
SoundWall2,71.34179587966923,1527501946944
Mtest8,true,1527501947451
SoundC,69.11838317407611,1527501949258
SoundC,69.11838317407611,1527501949258
Present,165,1527501949260
Present,165,1527501949260
Aircon0Power,On,1527501949593
sensor0_Temperature,26.48,1527501951889
sensor0_Humidity,43.37600140415982,1527501951890
sensor0_Brightness,67.0,1527501951891
sensor1_Temperature,24.25,1527501951891
sensor1_Humidity,44.36256044896643,1527501951892
sensor1_Brightness,53.0,1527501951893
SoundWindow0,73.3234626215983,1527501953865
SoundWindow1,61.914422464259175,1527501953866
tiltTest_Pitch,5.6,1527501955251
tiltTest_Roll,-0.69,1527501955251
SoundCenter0,69.47341792894304,1527501956174
SoundCenter1,71.20740003623358,1527501956179
SoundCenter2,66.27107897146315,1527501956179
SoundWall0,70.62396430888688,1527501956922
SoundWall1,72.08741232233575,1527501956930
SoundWall2,72.05444167914953,1527501956944
sensor0_Temperature,26.48,1527501958186
sensor0_Humidity,43.37600140415982,1527501958186
sensor0_Brightness,67.0,1527501958186
sensor1_Temperature,24.25,1527501958187
sensor1_Humidity,44.36256044896643,1527501958187
sensor1_Brightness,53.0,1527501958188
SoundC,72.66858725677886,1527501959262
SoundC,72.66858725677886,1527501959262
Present,158,1527501959265
Present,158,1527501959265
SoundWindow0,72.88396874790753,1527501963865
SoundWindow1,61.809510357483155,1527501963866
sensor0_Temperature,26.48,1527501964665
sensor0_Humidity,43.37600140415982,1527501964666
sensor0_Brightness,67.0,1527501964666
sensor1_Temperature,24.25,1527501964666
sensor1_Humidity,44.36256044896643,1527501964667
sensor1_Brightness,53.0,1527501964667
SoundCenter0,70.46137103738192,1527501966174
SoundCenter1,71.62778180277958,1527501966421
SoundCenter2,66.9817438332098,1527501966421
SoundWall0,70.75506832973373,1527501966922
SoundWall1,71.78229394837687,1527501966930
SoundWall2,72.21241167157584,1527501966944
tiltAircon1_Pitch,-153.56,1527501969251
tiltAircon1_Roll,177.53,1527501969251
SoundC,76.57687443958919,1527501969268
SoundC,76.57687443958919,1527501969268
Present,169,1527501969271
Present,169,1527501969271
sensor0_Temperature,26.48,1527501970998
sensor0_Humidity,43.37600140415982,1527501970999
sensor0_Brightness,67.0,1527501971000
sensor1_Temperature,24.25,1527501971000
sensor1_Humidity,44.36256044896643,1527501971000
sensor1_Brightness,53.0,1527501971001
SoundWindow0,72.16481059020435,1527501973865
SoundWindow1,61.79544436198791,1527501973865
SoundCenter0,71.4977610342382,1527501976174
SoundCenter1,72.23992007384078,1527501976182
SoundCenter2,68.03880184119497,1527501976183
SoundWall0,70.83787230544665,1527501976922
SoundWall1,71.66624479843837,1527501976930
SoundWall2,72.30452446117418,1527501976944
sensor0_Temperature,26.48,1527501977340
sensor0_Humidity,43.37600140415982,1527501977341
sensor0_Brightness,67.0,1527501977341
sensor1_Temperature,24.25,1527501977342
sensor1_Humidity,44.36256044896643,1527501977342
sensor1_Brightness,53.0,1527501977343
SoundC,79.48080653810413,1527501979276
SoundC,79.48080653810413,1527501979276
Present,162,1527501979278
Present,162,1527501979278
tiltAircon0_Pitch,-149.63,1527501980251
tiltAircon0_Roll,178.93,1527501980251
sensor0_Temperature,26.48,1527501983657
sensor0_Humidity,43.37600140415982,1527501983657
sensor0_Brightness,67.0,1527501983658
sensor1_Temperature,24.25,1527501983658
sensor1_Humidity,44.36256044896643,1527501983658
sensor1_Brightness,53.0,1527501983658
SoundWindow0,72.22103795152246,1527501983864
SoundWindow1,62.040768693160935,1527501983865
Mtest8,false,1527501984251
seat2BOccupied,true,1527501984251
totalSeatCount,7,1527501984251
InferredPresence,false,1527501985271
SoundCenter0,71.81839954698445,1527501986174
SoundCenter1,72.27383627466386,1527501986182
SoundCenter2,68.13675498911587,1527501986182
Aircon1Power,On,1527501986308
Aircon0Power,On,1527501986353
SoundWall0,71.07881585380252,1527501986922
SoundWall1,71.97112913442069,1527501986930
SoundWall2,72.02141677640869,1527501986944
seat2BOccupied,false,1527501989208
totalSeatCount,6,1527501989208
SoundC,79.48080653810413,1527501989283
SoundC,79.48080653810413,1527501989283
Present,161,1527501989285
Present,161,1527501989285
sensor0_Temperature,26.48,1527501989951
sensor0_Humidity,43.37600140415982,1527501989952
sensor0_Brightness,67.0,1527501989952
sensor1_Temperature,24.25,1527501989952
sensor1_Humidity,44.36256044896643,1527501989953
sensor1_Brightness,53.0,1527501989953
Mtest8,true,1527501991208
InferredPresence,true,1527501992264
SoundWindow0,71.60600847771623,1527501993864
SoundWindow1,61.84515232827771,1527501993865
SoundCenter0,71.3680563372048,1527501996174
SoundCenter1,72.04979325753334,1527501996181
SoundCenter2,67.94979893459846,1527501996181
sensor0_Temperature,26.48,1527501996260
sensor0_Humidity,43.37600140415982,1527501996260
sensor0_Brightness,67.0,1527501996261
sensor1_Temperature,24.25,1527501996261
sensor1_Humidity,44.36256044896643,1527501996261
sensor1_Brightness,53.0,1527501996262
SoundWall0,70.35664789640175,1527501996922
SoundWall1,71.8337131901993,1527501996930
SoundWall2,72.0745655201289,1527501996944
SoundC,69.11838317407611,1527501999289
SoundC,69.11838317407611,1527501999289
Present,168,1527501999292
Present,168,1527501999292
sensor0_Temperature,26.48,1527502002546
sensor0_Humidity,43.37600140415982,1527502002547
sensor0_Brightness,67.0,1527502002548
sensor1_Temperature,24.25,1527502002549
sensor1_Humidity,44.36256044896643,1527502002549
sensor1_Brightness,53.0,1527502002550
SoundWindow0,71.44572139487187,1527502003864
SoundWindow1,61.940638490435234,1527502003866
SoundCenter0,71.43506038630925,1527502006174
SoundCenter1,72.24547959421284,1527502006178
SoundCenter2,68.20560050517405,1527502006180
SoundWall0,70.67102025850936,1527502006922
SoundWall1,72.33136151124114,1527502006930
SoundWall2,73.16370834374973,1527502006944
sensor0_Temperature,26.48,1527502008854
sensor0_Humidity,43.37600140415982,1527502008855
sensor0_Brightness,67.0,1527502008855
sensor1_Temperature,24.25,1527502008855
sensor1_Humidity,44.36256044896643,1527502008856
sensor1_Brightness,53.0,1527502008856
SoundC,68.61682354019833,1527502009296
SoundC,68.61682354019833,1527502009296
Present,152,1527502009298
Present,152,1527502009298
seat2BOccupied,true,1527502009412
totalSeatCount,7,1527502009412
SoundWindow0,70.95653108833986,1527502013864
SoundWindow1,61.84618617440154,1527502013866
sensor0_Temperature,26.48,1527502015142
sensor0_Humidity,43.37600140415982,1527502015143
sensor0_Brightness,67.0,1527502015144
sensor1_Temperature,24.25,1527502015145
sensor1_Humidity,44.36256044896643,1527502015146
sensor1_Brightness,53.0,1527502015146
SoundCenter0,71.6012512062629,1527502016174
SoundCenter1,72.62299223625224,1527502016178
SoundCenter2,68.31413900023783,1527502016179
tiltTest_Pitch,3.08,1527502016508
tiltTest_Roll,-0.87,1527502016508
SoundWall0,70.57600444500909,1527502016922
SoundWall1,72.44411141397248,1527502016932
SoundWall2,72.49407237313629,1527502016945
SoundC,72.66858725677886,1527502019303
SoundC,72.66858725677886,1527502019303
Present,164,1527502019306
Present,164,1527502019306
sensor0_Temperature,26.48,1527502021439
sensor0_Humidity,43.37600140415982,1527502021439
sensor0_Brightness,67.0,1527502021440
sensor1_Temperature,24.25,1527502021441
sensor1_Humidity,44.36256044896643,1527502021441
sensor1_Brightness,53.0,1527502021442
Mtest8,true,1527502021508
SoundWindow0,70.81901154179178,1527502023864
SoundWindow1,61.75504298491402,1527502023866
SoundCenter0,71.54839862420872,1527502026174
SoundCenter1,72.53789067721067,1527502026179
SoundCenter2,68.38793777526422,1527502026182
SoundWall0,70.51374563543037,1527502026922
SoundWall1,72.7341650312589,1527502026931
SoundWall2,72.3380834516135,1527502026945
sensor0_Temperature,26.48,1527502027739
sensor0_Humidity,43.37600140415982,1527502027740
sensor0_Brightness,67.0,1527502027741
sensor1_Temperature,24.25,1527502027742
sensor1_Humidity,44.36256044896643,1527502027742
sensor1_Brightness,53.0,1527502027743
SoundC,67.01551720930587,1527502029309
SoundC,67.01551720930587,1527502029309
Present,159,1527502029312
Present,159,1527502029312
tiltAircon1_Pitch,-151.76,1527502029547
tiltAircon1_Roll,177.42,1527502029547
SoundWindow0,71.23296241059958,1527502033864
SoundWindow1,61.71027354095464,1527502033866
sensor0_Temperature,26.48,1527502034035
sensor0_Humidity,43.37600140415982,1527502034035
sensor0_Brightness,67.0,1527502034036
sensor1_Temperature,24.25,1527502034037
sensor1_Humidity,44.36256044896643,1527502034037
sensor1_Brightness,53.0,1527502034038
seat2BOccupied,false,1527502034547
totalSeatCount,6,1527502034547
SoundCenter0,71.76315214169945,1527502036174
SoundCenter1,72.39746827268851,1527502036182
SoundCenter2,67.9409071334998,1527502036182
